대분류,중분류,ipc,title,ipc_sub
정보통신,소프트웨어,G10L19/*,"여유치 감소를 위한 음성 또는 오디오 분석-합성 기술, 예, 보코더(vocoder)에서의 것; 음성 또는 오디오의 부호화 또는 복호화, 음향심리학(psychoacoustic) 분석 또는 소스필터(source filter) 모델을 사용하는 것(악기에서는 G10H) [2013.01]",G10L
정보통신,소프트웨어,G11B20/*,기록 또는 재생 방법에 특징이 없는 신호처리 이것에 대한 회로 [2006.01],G11B
정보통신,소프트웨어,H04N1/*,"문서 또는 그와 유사한 것의 주사, 전송 또는 재생, 예. 팩시밀리 전송; 그 세부 [2006.01]",H04N
정보통신,소프트웨어,H04N13/*,입체 텔레비젼 시스템; 그 세부 [2018.01],H04N
정보통신,소프트웨어,H04N17/*,"텔레비젼 시스템 또는 그 세부를 위한 진단, 시험 또는 측정 [2006.01]",H04N
정보통신,소프트웨어,H04N7/*,"텔레비젼시스템 (세부 H04N 3/00, H04N 5/00; 디지털 비디오 신호의 부호화, 복호화, 압축 또는 압축 해제 방법 혹은 장치; 선택적 콘텐츠 분배 H04N 21/00) [2011.01]",H04N
정보통신,소프트웨어,H04N9/*,컬러텔레비젼시스템의 세부 [2006.01],H04N
정보통신,소프트웨어,B25J9/*,프로그램 제어 메니플레이터 [2006.01],B25J
정보통신,소프트웨어,B60R21/*,"우발 사고 또는 교통 위기의 경우 승원 또는 보행자에 상처를 입히지 않도록 하기 위한 차량의 장치 또는 부품(차량에서 안전벨트 또는 신체용 장구 B60R 22/00; 불규칙적인 힘의 작용으로부터 승원자를 보호하기 위한 좌석, 예. 안전좌석 B60N 2/42, 차량의 조향핸들의 에너지흡수장치 B62D 1/11, 차량의 조향칼럼(columm)의 에너지흡수장치 B62D 1/19) [2006.01]",B60R
정보통신,소프트웨어,G05B19/*,"프로그램제어계(특정의 응용은 관련되는 개소, 예. A47L 15/46를 참조; 미리 선정된 시간간격에서 임의의 장치를 조작시키는 곳이 부착되어 있거나 짜 넣어진 수단을 갖는 시계 또는 시계기구 G04C 23/00; 디지털 정보의 기록 매체에의 기입 또는 독출 G06K; 정보기억 G11; 프로그램이 완료된 후에 그 조작을 자동적으로 종료하는 시한 또는 시한 프로그램 스위치 H01H 43/00) [2006.01]",G05B
정보통신,소프트웨어,G08B31/*,최신데이터를 사용한 추측(Extrapolation) 또는 다른 계산방법에 의해 특징지워지는 예보경보시스템 [2006.01],G08B
정보통신,소프트웨어,G08C17/*,무선 전기망의 사용을 특징으로 하는 신호전송장치 [2006.01],G08C
정보통신,소프트웨어,G08G1/*,도로 차량을 위한 교통 제어 시스템(도로표시 또는 교통신호의 배치 E01F 9/00) [2006.01],G08G
정보통신,소프트웨어,H04L29/*,"그룹 1/00에서 H04L 27/00의 하나에도 포함되지 않는 배치, 장치회로 또는 시스템 [2006.01]",H04L
정보통신,소프트웨어,G06F8/*,"소프트웨어 엔지니어링을 위한 장치(테스트 또는 디버깅 G06F 11/36; 소프트웨어의 프로젝트 관리에 있어서의 운용, 계획 또는 조직화의 관점 G06Q 10/06 ) [2018.01]",G06F
정보통신,소프트웨어,G06Q10/*,경영; 관리 [2012.01],G06Q
정보통신,소프트웨어,G06Q20/*,"지불 체계, 방식 또는 프로토콜(지불 거래를 실행하거나 게시하기 위한 장치 G07F 7/08, G07F 19/00; 전자 현금 출납기 G07G 1/12) [2012.01]",G06Q
정보통신,소프트웨어,H04L9/*,비밀 또는 보안통신을 위한 배치 [2006.01],H04L
정보통신,소프트웨어,H04Q9/*,원격제어 또는 원격 측정시스템에서 주국에서 제어 신호를 적용하거나 측정값을 획득하는것으로 선택되는 소망 장치인 종국을 선택적으로 호출하기 위한 배치 [2006.01],H04Q
정보통신,소프트웨어,H04W88/*,"무선 통신 네트워크에 특히 적응된 장치, 예. 단말 또는 기지국, 접속 포인트 장치 [2009.01]",H04W
정보통신,디지털콘텐츠,G06T*,"이미지 데이터 처리 또는 발생, 일반   [2006.01]",G06T
정보통신,디지털콘텐츠,H04N*,"화상통신, 예· 텔레비젼   [1985.01]",H04N
정보통신,디지털콘텐츠,G06Q*,"관리용, 상업용, 금융용, 경영용, 감독용 또는 예측용으로 특히 적합한 데이터 처리 시스템 또는 방법; 그 밖에 분류되지 않는 관리용, 상업용, 금융용, 경영용, 감독용 또는 예측용으로 특히 적합한 시스템 또는 방법   [2006.01]",G06Q
정보통신,디지털콘텐츠,G06F3/*,"컴퓨터로 처리할 수 있는 형식으로 전송된 데이터를 변환하는 입력기구; 처리장치로부터 출력장치로 데이터를 전송하기 위한 출력기구, 예. 인터페이스 기구   [2006.01]",G06F
정보통신,디지털콘텐츠,G02B*,"광학요소, 광학계 또는 광학장치(G02F가 우선; 조명 장치 또는 조명 시스템에 사용하는데 특히 적합한 광학 요소 F21V 1/00 ~ F21V 13/00; 측정기구는 G01의 관련 서브클래스를 참조, 예. 광학적 거리계 G01C; 광학요소, 광학계 또는 광학장치의 시험 G01M 11/00; 안경 G02C; 사진촬영 또는 투사 또는 관찰용 장치 또는 배치 G03B; 음향렌즈 G10K 11/30; 전자 및 이온 ""광학"" H01J; X선 ""광학"" H01J,)",G02B
정보통신,디지털콘텐츠,G09B*,교육용 또는 교시용의 기구; 맹인 또는 농아자와의 의사를 소통하기 위한 교습용기구; 모형; 유성의; 지구의; 지도; 도표,G09B
정보통신,디지털콘텐츠,G06Q50/*,"특정의 업종에 특히 적합한 시스템 또는 방법, 예. 공익 사업 또는 관광업 (헬스케어 인포매틱스 G16H )   [2012.01]",G06Q
정보통신,디지털콘텐츠,A63F*,"카드게임, 보드게임 또는 룰렛게임; 작은 움직이는 물체를 사용하는 실내용게임; 비디오 게임; 그 밖에 분류되지 않는 게임   [1990.01]",A63F
정보통신,지식정보보안,G06F21/*,"부정행위로부터 프로그램 또는 데이터, 그 컴퓨터 부품을 보호하기 위한 보안 장치 [2013.01]",G06F
정보통신,지식정보보안,H04L9/*,비밀 또는 보안통신을 위한 배치 [2006.01],H04L
정보통신,지식정보보안,G06F9/*,"프로그램 제어를 위한 장치, 예. 제어 장치 (주변 장치를 위한 프로그램 제어 G06F 13/10) [2018.01]",G06F
정보통신,지식정보보안,G06K19/*,적어도 그 일부에 디지털 마크가 기록되게끔 설계되고 또한 기계로 사용하는 기록매체 [2006.01],G06K
정보통신,지식정보보안,G06K7/*,기록매체를 읽는 방법 또는 장치(G06K 9/00이 우선) [2006.01],G06K
정보통신,지식정보보안,G06Q50/*,"특정의 업종에 특히 적합한 시스템 또는 방법, 예. 공익 사업 또는 관광업 (헬스케어 인포매틱스 G16H ) [2012.01]",G06Q
정보통신,지식정보보안,G07C9/*,개개의 출입을 등록하는 것 [2006.01],G07C
정보통신,지식정보보안,G08C17/*,무선 전기망의 사용을 특징으로 하는 신호전송장치 [2006.01],G08C
정보통신,지식정보보안,G10L15/*,음성(speech) 인식(G10L 17/00 우선) [2013.01],G10L
정보통신,지식정보보안,H04L29/*,"그룹 1/00에서 H04L 27/00의 하나에도 포함되지 않는 배치, 장치회로 또는 시스템 [2006.01]",H04L
정보통신,지식정보보안,B60R25/*,차량의 무단 사용이나 도난을 방지 또는 알려주기 위한 부품 또는 시스템(차량 잠금장치 E05B 77/00-E05B 85/00) [2013.01],B60R
정보통신,지식정보보안,G06T7/*,이미지 분석 [2017.01],G06T
정보통신,지식정보보안,G10L17/*,화자 인식 또는 확인 [2013.01],G10L
정보통신,지식정보보안,E05B47/*,전기 또는 자기(磁氣) 수단에 의한 자물쇠 또는 기타 고정 장치의 조작(操作) 또는 제어(전기 부호(符號) 자물쇠 E05B 49/00) [2006.01],E05B
정보통신,지식정보보안,G06F3/*,"컴퓨터로 처리할 수 있는 형식으로 전송된 데이터를 변환하는 입력기구; 처리장치로부터 출력장치로 데이터를 전송하기 위한 출력기구, 예. 인터페이스 기구 [2006.01]",G06F
정보통신,지식정보보안,G06K9/*,"인쇄문자, 손으로 쓴 문자를 독취하거나 인식 또는 패턴을 인식하기 위한 방법 또는 장치, 예. 지문인식(그래프를 해독하거나 기계적 파라미터의 패턴을 변환하기위한 방법 또는 장치 G06K 11/00; 음성인식 G10L 15/00) [2006.01]",G06K
정보통신,지식정보보안,G06N3/*,생체모델 기반의 컴퓨터시스템 [2006.01],G06N
정보통신,지식정보보안,G06Q20/*,"지불 체계, 방식 또는 프로토콜(지불 거래를 실행하거나 게시하기 위한 장치 G07F 7/08, G07F 19/00; 전자 현금 출납기 G07G 1/12) [2012.01]",G06Q
정보통신,지식정보보안,G06Q30/*,"거래, 예. 쇼핑 또는 전자상거래 [2012.01]",G06Q
정보통신,지식정보보안,G06Q40/*,금융; 보험; 세무 전략; 법인세 또는 소득세의 처리 [2012.01],G06Q
정보통신,지식정보보안,G06T1/*,범용 화상 데이터 처리 [2006.01],G06T
정보통신,지식정보보안,G05B19/*,"프로그램제어계(특정의 응용은 관련되는 개소, 예. A47L 15/46를 참조; 미리 선정된 시간간격에서 임의의 장치를 조작시키는 곳이 부착되어 있거나 짜 넣어진 수단을 갖는 시계 또는 시계기구 G04C 23/00; 디지털 정보의 기록 매체에의 기입 또는 독출 G06K; 정보기억 G11; 프로그램이 완료된 후에 그 조작을 자동적으로 종료하는 시한 또는 시한 프로그램 스위치 H01H 43/00) [2006.01]",G05B
정보통신,지식정보보안,H04W12/*,"보안 장치, 예. 접속 보안 또는 부정 검출; 인증, 예. 사용자 신원 또는 권한 검증; 프라이버시 또는 익명성 보호 (기밀 또는 보안 통신을 위한 장치 H04L 9/00) [2009.01]",H04W
정보통신,지식정보보안,G08G1/*,도로 차량을 위한 교통 제어 시스템(도로표시 또는 교통신호의 배치 E01F 9/00) [2006.01],G08G
정보통신,지식정보보안,G08G5/*,항공기에 대한 교통제어시스템 [2006.01],G08G
정보통신,지식정보보안,H04K3/*,통신의 방해(Jamming); 대응수단(Counter-measures) [2006.01],H04K
정보통신,지식정보보안,H04N21/*,"선택적 콘텐츠 분배, 예. 대화형(interactive) TV 또는 VOD (실시간 양방향 동영상 데이터 전송 H04N 7/14 ) [2011.01]",H04N
정보통신,지식정보보안,H04N7/*,"텔레비젼시스템 (세부 H04N 3/00, H04N 5/00; 디지털 비디오 신호의 부호화, 복호화, 압축 또는 압축 해제 방법 혹은 장치; 선택적 콘텐츠 분배 H04N 21/00) [2011.01]",H04N
정보통신,정보통신 모듈 및 부품,H01P1/*,보조장치(도파관형의 결합장치 H01P 5/00) [2006.01],H01P
정보통신,정보통신 모듈 및 부품,H01P3/*,도파관; 도파관형의 전송선로 [2006.01],H01P
정보통신,정보통신 모듈 및 부품,H01P5/*,도파관형의 결합장치 [2006.01],H01P
정보통신,정보통신 모듈 및 부품,H03H11/*,능동소자를 사용하는 회로망 [2006.01],H03H
정보통신,정보통신 모듈 및 부품,H03H7/*,회로망의 부품으로서 수동적 전기소자만을 포함하는 다단자 회로망(수신기 입력회로 H04B 1/18; 통신케이블의 길이를 의사하는 회로망 H04B 3/40) [2006.01],H03H
정보통신,정보통신 모듈 및 부품,H03H9/*,"전기기계적 또는 전기음향적 요소를 포함하는 회로망; 전기기계적 공진기(전왜 또는 자왜 요소의 제조 H01L 41/00; 확성기, 마이크로폰, 그라마폰 픽업 또는 유사한 것 H04R) [2006.01]",H03H
정보통신,정보통신 모듈 및 부품,H03M1/*,아날로그/디지털변환; 디지털/아날로그변환(아날로그 값으로부터 차동변조에로 또는 차동변조로부터 아날로그 값으로의 변환은 H03M 3/00) [2006.01],H03M
정보통신,정보통신 모듈 및 부품,H03M13/*,"오류 검출 또는 정정을 위한 부호화, 디코딩 또는 부호 변환; 부호화 이론의 기본 가정; 부호화 범위; 오류 확률 평가 수단 ; 채널 모델; 부호의 시험 또는 시뮬레이션 (아날로그/디지털, 디지털/아날로그 또는 코드 변환을 위한 오류 검출이나 오류 정정 H03M 1/00 ~ H03M 11/00 : 디지털 컴퓨터에 특히 적합한 것 G06F 11/08; 기록 매체와 변환기사이의 상대운동에 기반한 정보 저장을 위한 것 G11B, 예. G11B 20/18; 정적 저장을 위한 것 G11C) [2006.01]",H03M
정보통신,정보통신 모듈 및 부품,H03M3/*,차동변조(differential modulation)로부터 아날로그 값로의 변환 또는 아날로그 값으로부터 차동변조로의 변환 [2006.01],H03M
정보통신,정보통신 모듈 및 부품,H04B1/*,그룹 H04B 3/00에서 H04B　13/00의 단일 그룹에도 포함되지 않은 전송시스템의 세부; 전송매체에 의하여 특징지어지지 않는 시스템의 세부 [2006.01],H04B
정보통신,정보통신 모듈 및 부품,H04B10/*,"무선파와는 다른 전자기파를 사용하는 전송 시스템, 예. 적외선, 가시 또는 자외선 광, 또는 전자미립자방사(corpuscular radiation)를 사용하는 것, 예. 양자 통신 [2013.01]",H04B
정보통신,정보통신 모듈 및 부품,H04B15/*,잡음 또는 혼신의 억압 또는 제한(수신기와 결합한 수단에 의한 것 H04B 1/10) [2006.01],H04B
정보통신,정보통신 모듈 및 부품,H04B17/*,모니터링; 테스트 (라인 전송계통에 대한 것 H04B 3/46; 라디오 파장 이외의 전자파를 이용하는 전송 시스템을 모니터링하거나 테스트하기위한 장치 H04B 10/07) [2015.01],H04B
정보통신,정보통신 모듈 및 부품,H04B5/*,"근접전자계 전송시스템, 예. 유도루프형 [2006.01]",H04B
정보통신,정보통신 모듈 및 부품,H04B7/*,"무선전송시스템, 즉, 방사전자계를 이용한 것(H04B 10/00, H04B 15/00이 우선) [2006.01]",H04B
정보통신,정보통신 모듈 및 부품,H05K1/*,인쇄 회로 [2006.01],H05K
정보통신,정보통신 모듈 및 부품,H01Q1/*,안테나의 세부 또는 안테나에 관련된 구성(지향 특성의 방향을 변경하기 위한 구성 H01Q3/00) [2006.01],H01Q
정보통신,정보통신 모듈 및 부품,H01Q13/*,도파관혼(horn) 또는 개구; 슬롯 안테나; 누설도파 안테나; 전송로에 따라서 방사를 일으키는 등기구성; 도파관혼(horn) 또는 개구; 슬롯 안테나; 누설도파 안테나; 전송로에 따라서 방사를 일으키는 등기구성 [2006.01],H01Q
정보통신,정보통신 모듈 및 부품,H01Q15/*,"안테나로부터 방사된 전파를 반사, 굴절, 회절 또는 편파하기 위한 장치, 예. 광학유사장치 (지향성을 바꾸기 위한 가변수단 H01Q 3/00; 전파를 인도하기 위한 장치의 구성 H01P 3/20; 변조를 위한 가변수단 H03C 7/02) [2006.01]",H01Q
정보통신,정보통신 모듈 및 부품,H01Q17/*,안테나로부터 방사된 전파를 취수하기 위한 장치; 복사기 또는 복사계가 있는 그와 같은 장치의 조합 [2006.01],H01Q
정보통신,정보통신 모듈 및 부품,H01Q19/*,"안테나에 소망하는 지향특정을 부여하기 위하여 1차복사기와 2차장치, 예를 들면 광학유사장치가 있는 단위의 조합 [2006.01]",H01Q
정보통신,정보통신 모듈 및 부품,H01Q21/*,안테나 배열 또는 시스템 (안테나 또는 안테나 시스템에서 방사된 파장의 지향성 패턴의 방향 또는 형태를 변화시키거나 다양화시키는 장치 H01Q 3/00) [2006.01],H01Q
정보통신,정보통신 모듈 및 부품,H01Q25/*,"적어도 2개의 방사패턴을 만드는 안테나, 또는 안테나계 (지향을 변경 또는 지향특성의 형을 바꾸기 위한 구성 H01Q3/00) [2006.01]",H01Q
정보통신,정보통신 모듈 및 부품,H01Q3/*,안테나 또는 안테나계로부터 방사되는 전파의 지향특성의 방향 또는 형을 바꾸기 위한 구성 [2006.01],H01Q
정보통신,정보통신 모듈 및 부품,H01Q9/*,2배 이하의 동작파장 범위를 가지며 도전성 능동방사소자로 구성된 전기적으로 짧은 안테나 [2006.01],H01Q
정보통신,정보통신 모듈 및 부품,H03D*,"하나의 반송파로부터 타반송파에의 복조 또는 변조의 변환(메이저(masers), 레이저(laser) H01S : 변조기 및 복조기로 동작하는 회로 H03C, 예. 평형 변조기 H03C 1/54; 변조기 및 주파수변환기에의 적용 세부 H03C; 지속-변수 신호로 변조된 펄스를 복조하는 것 H03K 9/00; 펄스변조 형식의 변환 H03K 11/00; 중계 시스템, 예. 중계기 H04B 7/14; 디지털 변조전송시스템에 적합한 복조기 H04L 27/00; 컬러 텔레비전에 적합한 동기 복조기 H04N 9/66)",H03D
정보통신,정보통신 모듈 및 부품,H03F1/*,"증폭소자로서 전자관만을, 반도체 장치만을 또는 범용소자만을 사용한 증폭기의 세부 [2006.01]",H03F
